dataset_index,distortion_type,severity_level,parameter_value,class_id,iou
1452,low_light,mild,0.6,16,0.18321226795803067
1452,low_light,mild,0.6,18,0.0
1452,low_light,medium,0.35,0,0.7835726248353685
1452,low_light,medium,0.35,5,0.6435643564356436
1452,low_light,medium,0.35,9,0.0
1452,low_light,medium,0.35,15,0.9607319931488326
1452,low_light,medium,0.35,16,0.15535193669304456
1452,low_light,medium,0.35,18,0.0
1452,low_light,severe,0.15,0,0.7661122330529362
1452,low_light,severe,0.15,5,0.0
1452,low_light,severe,0.15,15,0.9170671130068571
1452,low_light,severe,0.15,16,0.0
1452,low_light,severe,0.15,18,0.0
1460,gaussian_noise,mild,10.0,0,0.9069548271675931
1460,gaussian_noise,mild,10.0,8,0.9021567507642692
1460,gaussian_noise,medium,25.0,0,0.6354429758956377
1460,gaussian_noise,medium,25.0,7,0.0
1460,gaussian_noise,medium,25.0,8,0.5241481528200438
1460,gaussian_noise,medium,25.0,12,0.0
1460,gaussian_noise,severe,50.0,0,0.5031681755263814
1460,gaussian_noise,severe,50.0,7,0.0
1460,gaussian_noise,severe,50.0,8,0.0
1460,jpeg_compression,mild,50.0,0,0.8895891832499084
1460,jpeg_compression,mild,50.0,8,0.8753016201309893
1460,jpeg_compression,medium,20.0,0,0.4964825409034822
1460,jpeg_compression,medium,20.0,8,0.6157197464327263
1460,jpeg_compression,medium,20.0,12,0.0
1460,jpeg_compression,severe,5.0,0,0.666012867761884
1460,jpeg_compression,severe,5.0,8,0.5756642646265198
1460,low_light,mild,0.6,0,0.8757643639886178
1460,low_light,mild,0.6,8,0.8595794912151643
1460,low_light,medium,0.35,0,0.8766179189779795
1460,low_light,medium,0.35,8,0.8630318246590215
1460,low_light,severe,0.15,0,0.760117349194229
1460,low_light,severe,0.15,8,0.6994007151130583
